Nombre,Categoría,Subcategoría,Tlf Fijo,Tlf Móvil,Mail,Web,Localidad,Whatsapp eviado,Mail enviado
FRUTAS Y VERDURAS LA ENCINA (AVDA. CATALUNA),alimentacion,frutas y verduras,-1,670398403,sumaen2@yahoo.es,-1,Onda,-1,-1
SOLAIG EVENTOS,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,677131849,info@solaigeventos.com,www.solaigeventos.com,Onda,-1,-1
DOPPIA F,moda y complementos,moda y complementos en general,-1,627172891,ferrari_pedro@hotmail.com,-1,Onda,-1,-1
LOVE HOME GRUPO NALUNA,hogar y decoracion,muebles,964138852,-1,mariamueblesnaluna@hotmail.com,www.grupomueblesnaluna.com,Onda,-1,-1
HYPPO TOYS,"ocio, deportes y aficiones",juguetes y articulos de fiesta,-1,622748489,mariagarciabaguena@gmail.com,-1,Onda,-1,-1
BAR  RESTAURANTE SERRA D'ESPADA,hosteleria y turismo,bar-cafeteria,-1,642818140,-1,-1,Onda,-1,-1
MASAJES ENCALMA,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,696678094,masajesencalma@gmail.com,-1,Onda,-1,-1
RESTAURANTE EL MON DE JULIO,hosteleria y turismo,restaurantes,-1,673946216,elmondejulio@gmail.com,-1,Onda,-1,-1
"ASIA MARKET ONDA, SL",alimentacion,hipermercados y grandes almacenes,964633584,-1,wangheji1986@hotmail.com,-1,Onda,-1,-1
BABYPORTEO,finanzas y gestion,gestorias-asesorias,-1,659103773,carmenpastor10@gmail.com,www.babyporteo.es,Onda,-1,-1
PELUQUERIA RAQUEL,salud y belleza,peluquerias y salones de belleza,-1,622484539,rfabregat1921@gmail.com,-1,Onda,-1,-1
CANTINA OLIMPIC,hosteleria y turismo,bar-cafeteria,-1,650071144,-1,-1,Onda,-1,-1
FRUTAS Y VERDURAS LA ENCINA ( C/ SALVADOR BARRI),alimentacion,frutas y verduras,-1,670398403,sumaen2@yahoo.es,-1,Onda,-1,-1
5 LOBITOS MODA INFANTIL,moda y complementos,moda infantil y puericultura,964771330,-1,cincolobitosonda@gmail.com,www.5lobitosmodainfantil.es,Onda,-1,-1
PROYECTOS Y SERVICIOS ONDA,hogar y decoracion,electricidad,-1,647704413,info@proseleco.com,-1,Onda,-1,-1
MEN'S CLOTHING STORE,moda y complementos,moda hombre,964816393,-1,menssclothingstore@gmail.com,-1,Onda,-1,-1
CAJA RURAL NTRA. SRA. DE LA ESPERANZA (URBANA- 5),finanzas y gestion,entidades financieras,964776033,-1,-1,www.ruralvia.com,Onda,-1,-1
CAJA RURAL NTRA. SRA. DE LA ESPERANZA (URBANA -4),finanzas y gestion,entidades financieras,964776607,-1,-1,www.ruralvia.com,Onda,-1,-1
CAJA RURAL NTRA. SRA. DE LA ESPERANZA (URBANA-2),finanzas y gestion,entidades financieras,964604702,-1,oficina2@caixaonda.com,Www.ruralvia.com,Onda,-1,-1
CAJA RURAL NTRA. SRA. DE LA ESPERANZA (URBANA-1),finanzas y gestion,entidades financieras,964602651,-1,oficina1@caixaonda.com,www.ruralvia.com,Onda,-1,-1
TIME,hosteleria y turismo,bar-cafeteria,-1,670212126,cortesjesus005@gmail.com,-1,Onda,-1,-1
BAR CAFETERIA VINOTECA K LA MACU,hosteleria y turismo,bar-cafeteria,-1,645895097,oscarnoray@yahoo.es,-1,Onda,-1,-1
CA PANERA,hosteleria y turismo,bar-cafeteria,964052875,-1,cerveceriacapanera@gmail.com,-1,Onda,-1,-1
RESTAURANTE ERMITA SANTISSIM SALVADOR,hosteleria y turismo,bar-cafeteria,-1,618442585,barermitasantissimsalvador@gmail.com,-1,Onda,-1,-1
BAR  EL PASO,hosteleria y turismo,bar-cafeteria,-1,642087026,-1,Www.Bar-restaurante-ElPaso.com,Onda,-1,-1
BAR RECINTO,hosteleria y turismo,bar-cafeteria,-1,635457001,pili_sintesi@hotmail.com,-1,Onda,-1,-1
TELEPIZZA,hosteleria y turismo,restaurantes,964601079,-1,oscar_reguero@hotmail.com,-1,Onda,-1,-1
NEW COPAS BARLEY,hosteleria y turismo,bar-cafeteria,-1,610505570,copasnewbarley@gmail.com,-1,Onda,-1,-1
BAR CAFETERIA PITU,hosteleria y turismo,bar-cafeteria,-1,676732808,-1,-1,Onda,-1,-1
DIVER.ES,hosteleria y turismo,bar-cafeteria,-1,610200263,newdiveronda@hotmail.com,-1,Onda,-1,-1
NEW ROBINSON,hosteleria y turismo,pubs y discotecas,-1,670022193,lenagabrielarizea@yahoo.es,-1,Onda,-1,-1
"ASTECO, SL",finanzas y gestion,gestorias-asesorias,964603307,-1,asesoria@astecosl.com,-1,Onda,-1,-1
LUYCAR,vehiculos,mantenimiento y reparacion de vehiculos,964602414,-1,luycaronda@hotmail.es,www.chapaypinturaluycar.com,Onda,-1,-1
COMIDAS PREPARADAS DONA LOLA,hosteleria y turismo,comidas para llevar,964770182,-1,-1,-1,Onda,-1,-1
ANGELI PIZZERIA E CONTORNI,hosteleria y turismo,restaurantes,964772407,-1,pancha.kandan@hotmail.com,-1,Onda,-1,-1
BAR HELADERIA BENESTAR,hosteleria y turismo,bar-cafeteria,-1,656289580,-1,-1,Onda,-1,-1
LA PIAZZA,hosteleria y turismo,restaurantes,964601165,-1,561650@hotmail.es,-1,Onda,-1,-1
RESTAURANTE ALONSO,hosteleria y turismo,restaurantes,964600857,-1,-1,-1,Onda,-1,-1
PAK KEBAB,hosteleria y turismo,bar-cafeteria,964836085,-1,farhat.ullah@yahoo.com,-1,Onda,-1,-1
BAR VICENTIN,hosteleria y turismo,bar-cafeteria,964602517,-1,vicentin_6@hotmail.com,-1,Onda,-1,-1
BAR RESTAURANTE ERA BLANCA,hosteleria y turismo,restaurantes,964601360,-1,-1,-1,Onda,-1,-1
FRESH DONER KEBAB,hosteleria y turismo,bar-cafeteria,964838184,-1,mugalnawaz@yahoo.com,-1,Onda,-1,-1
EL CAFE DEL BANC,hosteleria y turismo,bar-cafeteria,964602005,-1,elcafedelbanc@hotmail.com,-1,Onda,-1,-1
SYBARYT,hosteleria y turismo,heladeria-horchateria,-1,654516040,info@sybaryt.com,-1,Onda,-1,-1
CERVECERIA EL GALEON,hosteleria y turismo,pubs y discotecas,-1,608167348,javigaleon@hotmail.com,-1,Onda,-1,-1
CAFETERIA ZAYYAN,hosteleria y turismo,bar-cafeteria,-1,685890622,anciba@gmail.com,-1,Onda,-1,-1
BAR LA PARRA,hosteleria y turismo,bar-cafeteria,-1,630756007,macutosalet@hotmail.com,-1,Onda,-1,-1
BAR ESPANOL,hosteleria y turismo,bar-cafeteria,964600048,-1,-1,-1,Onda,-1,-1
LLIBRERIA AMICS,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",964813548,-1,-1,www.facebook.com/Llibreria-Amics-2028784744007401,Onda,-1,-1
PIROTECNIA VICENTE CABALLER,"ocio, deportes y aficiones","cines, teatros y espectaculos",964600539,-1,tatijuanbayona@gmail.com,-1,Onda,-1,-1
(Puesto 04) MANJARAL ONDA,alimentacion,congelados,-1,607168895,isoriaparra@gmail.com,-1,Onda,-1,-1
PUNT DE COSTURA,moda y complementos,merceria,964832326,-1,puntdecostura@hotmail.com,-1,Onda,-1,-1
PELUQUERIA RAQUEL,salud y belleza,peluquerias y salones de belleza,964603858,-1,raqueyjair@gmail.com,-1,Onda,-1,-1
PELUQUERIA  ANNA,salud y belleza,peluquerias y salones de belleza,-1,650071144,pelu.anna2002@hotmail.com,-1,Onda,-1,-1
SERVICIOS MUNOZ SL,hogar y decoracion,fontaneria,964603946,-1,oficina@serviciosmunoz.com,www.serviciosmunoz.com,Onda,-1,-1
FRUTAS Y VERDURAS LA ENCINA (C/ CARTA POBLA),alimentacion,frutas y verduras,-1,670398403,sumaen2@yahoo.es,-1,Onda,-1,-1
(Puesto 02) PEIX I MARISC DEL MEDITERRANI,alimentacion,pescados y mariscos,-1,609287357,antonina1221@hotmail.com,-1,Onda,-1,-1
PELUQUERIA BRUSHING,salud y belleza,peluquerias y salones de belleza,-1,649772718,nvs77@hotmail.com,-1,Onda,-1,-1
PELUQUERIA JAVIER FERRIS,salud y belleza,peluquerias y salones de belleza,-1,689469151,-1,-1,Onda,-1,-1
CENTRO DE EDUCACION INFANTIL EL TRENET,servicios,"servicios de formacion (autoescuelas, academias...)",-1,672234992,ceieltrenet@gmail.com,www.el-trenet-onda.com,Onda,-1,-1
KINGMAT ONDA,hogar y decoracion,material de construccion,964108938,-1,-1,-1,Onda,-1,-1
HLG INGENIERIA Y ARQUITECTURA,servicios,servicios profesionales,-1,656555204,-1,-1,Onda,-1,-1
CHARTER CONSUM,alimentacion,alimentacion en general,964055247,-1,-1,-1,Onda,-1,-1
GYMTRIMM,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,690676859,trimmonda@hotmail.com,-1,Onda,-1,-1
OM FRUTAS VERDURAS,alimentacion,frutas y verduras,-1,631837565,ak1819304@gmail.com,-1,Onda,-1,-1
IBERCAJA,finanzas y gestion,entidades financieras,964771440,-1,2085.9564@ibercaja.es,www.ibercaja.es,Onda,-1,-1
PELUQUERIAS MARCH,salud y belleza,peluquerias y salones de belleza,-1,669398515,olgasinmarc@gmail.com,-1,Onda,-1,-1
CENTRO DE ESTETICA MUAH,salud y belleza,peluquerias y salones de belleza,-1,659529224,martaseten.mst@gmail.com,-1,Onda,-1,-1
HOLA MOBI,"informatica, imagen y sonido",telefonia y telecomunicaciones,-1,644244387,onda@holamobi.com,www.holamobi.com,Onda,-1,-1
LA TEUA CASA,hosteleria y turismo,restaurantes,-1,642706086,danielcarmen32@yahoo.com,-1,Onda,-1,-1
ARTHEMYS,salud y belleza,peluquerias y salones de belleza,-1,686909280,esther86bernal@gmail.com,www.arthemysmiradasperfectas.com,Onda,-1,-1
FARMACIA VERONICA HERNANDEZ,salud y belleza,farmacias y parafarmacias,964106868,-1,vero9703@gmail.com,-1,Onda,-1,-1
EL SUENO DE MAGGIE,moda y complementos,moda y complementos en general,-1,644219500,elsuenodemaggie@gmail.com,Www.elsuenodemaggie.com,Onda,-1,-1
CONFORTAUTO NEUMATICOS SOLEDAD,carburantes,gasolineras,964536929,-1,talleronda@gruposoledad.net,-1,Onda,-1,-1
ROBHER,moda y complementos,moda mujer,964861063,-1,robheronda@hotmail.com,-1,Onda,-1,-1
GIMNASIO SAKURA,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,606018018,gimnasiosakura@gmail.com,-1,Onda,-1,-1
CAMBALUC,servicios,"publicidad, marketing y eventos",964834466,-1,cambaluc@cambaluc.net,www.cambaluc.net,Onda,-1,-1
HERBORISTERIA HERMANOS GIMENO,salud y belleza,herboristerias y dietetica,-1,692883086,vicentegimenobarrachina@gmail.com,-1,Onda,-1,-1
MULTIOPTICAS,salud y belleza,opticas,964743212,-1,multiopticasonda@gmail.com,-1,Onda,-1,-1
PELUQUERIA DANIEL ALONSO,salud y belleza,peluquerias y salones de belleza,964772076,-1,danantal@hotmail.com,-1,Onda,-1,-1
ETNICA SALON DE BELLEZA,salud y belleza,peluquerias y salones de belleza,964041587,-1,ruth_sfs@hotmail.com,-1,Onda,-1,-1
CENTRE D'ESTETICA ELI,salud y belleza,peluquerias y salones de belleza,-1,661317233,elisabet81.ecm@gmail.com,-1,Onda,-1,-1
PELUQUERIA CARMEN BARCELO,salud y belleza,peluquerias y salones de belleza,-1,610215051,carmen-migue@hotmail.com,-1,Onda,-1,-1
PAS A PAS CENTRE PSICOPEDAGOGICO,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,644330543,evaxvr@gmail.com,-1,Onda,-1,-1
CLINICA ESMERALDA HERRERO ESPECIALISTA EN ODONTOLOGIA,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964835276,-1,info@esmeraldaherrero.es,www.esmeraldaherrero.es,Onda,-1,-1
CLINICA PODOLOGICA MARTI,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964600385,-1,jmartiserrano@gmail.com,www.podologiamarti.com,Onda,-1,-1
CLINICA DENTAL FRANCISCO JAVIER,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964770509,-1,drjavier27@hotmail.com,-1,Onda,-1,-1
"RSB BARRAGANES GRUPO, SL",vehiculos,recambios,964770427,-1,contact@barraganesgrupo.com,-1,Onda,-1,-1
PHONEMOVIL,"informatica, imagen y sonido",telefonia y telecomunicaciones,964771498,-1,onda@phonemovil.com,-1,Onda,-1,-1
GESTIONES Y MANTENIMIENTO VICENT. SL,servicios,servicios profesionales,964106444,-1,gestionesymantenimientovicent@yahoo.es,-1,Onda,-1,-1
"ONDALECTRIC, SL",hogar y decoracion,electricidad,964601087,-1,admon@ondalectric.es,www.ondalectric.es,Onda,-1,-1
TASNIMOVIL,"informatica, imagen y sonido",telefonia y telecomunicaciones,-1,673036145,tasnimovilonda@gmail.com,-1,Onda,-1,-1
INSTEMA,hogar y decoracion,electricidad,964603434,-1,instema@instema.com,www.instema.com,Onda,-1,-1
GESTIO INMOBILIARIA,finanzas y gestion,servicios inmobiliarios,964045982,-1,mariamanzmond@gmail.com,www.gestioinmobiliaria.com,Onda,-1,-1
AUTOESCUELA PACO,servicios,"servicios de formacion (autoescuelas, academias...)",-1,646137022,autoescolapaco@gmail.com,www.autoescuela-paco.es,Onda,-1,-1
DIVERTWIN,servicios,"publicidad, marketing y eventos",-1,662284697,divertwin@gmail.com,Www.divertwin.com,Onda,-1,-1
PROINELEC,servicios,"construccion, instalaciones y mantenimiento",964770848,-1,info@proinelec.com,www.proinelec.com,Onda,-1,-1
CENTRO DE BELLEZA SABELA,salud y belleza,peluquerias y salones de belleza,-1,632773981,jessyocr@hotmail.com,-1,Onda,-1,-1
CENTRE VETERINARI ALBEITAR,"flores, jardineria y animales",clinicas veterinarias,964771684,-1,centreveterinarialbeitar@hotmail.com,-1,Onda,-1,-1
MOBLES SAURA,hogar y decoracion,muebles,964770649,-1,susanasauramobles@hotmail.com,-1,Onda,-1,-1
OSPANELY DISSENY,servicios,"publicidad, marketing y eventos",964605330,-1,gerencia@ondaservicios.es,www.ondaservicios.es,Onda,-1,-1
ACADEMIA CASTAN,servicios,"servicios de formacion (autoescuelas, academias...)",-1,606910415,nachoacademiacastany@gmail.com,-1,Onda,-1,-1
PASTELERIA PALACIOS,alimentacion,pan y pasteleria,-1,605601584,palaciosucreisal@gmail.com,-1,Onda,-1,-1
KIDS & US,servicios,"servicios de formacion (autoescuelas, academias...)",964744487,-1,onda@kidsandus.es,-1,Onda,-1,-1
TERAPIES NATURALS,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,667673877,terapiesnaturals.rb@gmail.com,-1,Onda,-1,-1
ZAPATERIA NUVOLETS,moda y complementos,"zapatos, bolsos y complementos",-1,677417797,sabaterianuvolets@gmail.com,-1,Onda,-1,-1
ASESORIA JOAQUIN CERDA,finanzas y gestion,gestorias-asesorias,964601527,-1,-1,-1,Onda,-1,-1
"CONSAT ASESORIA EMPRESARIAL, SL",finanzas y gestion,gestorias-asesorias,964601552,-1,consat@consat.es,Www.consat.es,Onda,-1,-1
"ONDA SERVICIOS CONSULTORIA, SL",finanzas y gestion,gestorias-asesorias,964776328,-1,mbayo@ondaservicios.com,-1,Onda,-1,-1
PELUQUERIA IMAGEN,salud y belleza,peluquerias y salones de belleza,964771688,-1,imagen4@hotmail.es,-1,Onda,-1,-1
SERIGRAFIAS LIBRA,servicios,"publicidad, marketing y eventos",964626626,-1,libra@serigrafiaslibra.com,-1,Onda,-1,-1
SOLA INSTALACIONES,hogar y decoracion,fontaneria,-1,667962309,solainstalaciones@gmail.com,-1,Onda,-1,-1
EDUCART GABINET,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,652142122,educartgabinet@gmail.com,-1,Onda,-1,-1
CENTRE D'EDUCACIO INFANTIL SOL SOLET,servicios,"servicios de formacion (autoescuelas, academias...)",-1,699052732,solsoletonda@hotmail.com,www.solsolet-onda.com,Onda,-1,-1
ASESORIA FISCAL Y CONTABLE ONDENSE,finanzas y gestion,gestorias-asesorias,964602952,-1,silvia@asfico2000.com,-1,Onda,-1,-1
ASESORIA M. LLOPICO,finanzas y gestion,gestorias-asesorias,964604748,-1,ade@asesoriallopico.com,-1,Onda,-1,-1
INMOBILIARIA VICENTE BAYO,finanzas y gestion,servicios inmobiliarios,964772008,-1,info@vicentebayoinmobiliaria.com,Www.vicentebayoinmobiliaria.com,Onda,-1,-1
VIATGES GHAMBALA,servicios,agencias de viaje,964834301,-1,viatgesgambhala@gmail.com,www.gambhalatours.com,Onda,-1,-1
CLINICA DENSER,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964771174,-1,clinicadentaljserra@gmail.com,-1,Onda,-1,-1
PELUQUERIA TRIZZAS,salud y belleza,peluquerias y salones de belleza,964770521,-1,ochomerysun@hotmail.com,-1,Onda,-1,-1
PELUQUERIA VERSATIL,salud y belleza,peluquerias y salones de belleza,-1,661813624,patridisfasia@gmail.com,-1,Onda,-1,-1
"TRANSPORTES VILAR PALAU, S.L.",servicios,"servicios de transporte (mensajeria, taxis...)",964601163,-1,transportes@vilarpalau.com,-1,Onda,-1,-1
TECNOCOPI,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",964772300,-1,info@tecnocopi.es,www.tecnocopi.es,Onda,-1,-1
TAMAYO IMATGE FOTOGRAFOS,"informatica, imagen y sonido",fotografia,964838919,-1,info@tamayoimatge.com,Www.tamayoimatge.com,Onda,-1,-1
SPORT GYM ONDA,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,677233377,sportgymonda@hotmail.com,-1,Onda,-1,-1
GRUPO CERDA,finanzas y gestion,seguros,964771348,-1,onda@grupocerda.es,-1,Onda,-1,-1
"SEGUROS SANTA LUCIA, SA",finanzas y gestion,seguros,964770178,-1,agencia565@agencia.santalucia.es,www.santalucia.es,Onda,-1,-1
PELUQUERIA BY SCORPIO,salud y belleza,peluquerias y salones de belleza,964602099,-1,peluqueriascorpio@hotmail.com,-1,Onda,-1,-1
PELUQUERIA STETIC,salud y belleza,peluquerias y salones de belleza,-1,661419600,esmestic@hotmail.com,-1,Onda,-1,-1
RP ESTILISMO,salud y belleza,peluquerias y salones de belleza,-1,651918721,alfredoyraquel@hotmail.com,-1,Onda,-1,-1
ROCA + MONFERRER MEDIADORES DE SEGUROS,finanzas y gestion,seguros,964832964,-1,info@rocamonferrer.es,-1,Onda,-1,-1
LA REMENDA,servicios,reparacion de calzado,-1,-1,-1,-1,Onda,-1,-1
REAL FRUTAS Y VERDURAS (CALLE RIBESALBES),alimentacion,frutas y verduras,-1,647961116,sarbjit4u@yahoo.es,-1,Onda,-1,-1
REAL FRUTAS Y VERDURAS (AVDA. PAIS VALENCIA),alimentacion,frutas y verduras,-1,647961116,sarbjit4u@yahoo.es,-1,Onda,-1,-1
PERSIDECOR,hogar y decoracion,carpinteria,964601048,-1,admipersidecorsl@gmail.com,-1,Onda,-1,-1
PELUQUERIA ENRIQUE,salud y belleza,peluquerias y salones de belleza,-1,690676854,-1,-1,Onda,-1,-1
PELUQUERIA UNISEX MALLENCO,salud y belleza,peluquerias y salones de belleza,-1,678591689,miguelmallenco@gmail.com,-1,Onda,-1,-1
PELUQUERIA LOLI,salud y belleza,peluquerias y salones de belleza,-1,678539161,lolimasbudi@gmail.com,-1,Onda,-1,-1
PELUQUERIA GLAMOUR,salud y belleza,peluquerias y salones de belleza,964772366,-1,cristig2206@gmail.com,-1,Onda,-1,-1
PELUQUERIA VENUS,salud y belleza,peluquerias y salones de belleza,-1,667373695,sitsu24@hotmail.es,-1,Onda,-1,-1
PELUQUERIA SILVIA LOPEZ,salud y belleza,peluquerias y salones de belleza,-1,675262648,peluqueria_silvialopez@hotmail.com,-1,Onda,-1,-1
PELUQUERIA PERFILS UNISEX,salud y belleza,peluquerias y salones de belleza,-1,605438206,beamaza7@gmail.com,-1,Onda,-1,-1
PELUQUERIA MARI,salud y belleza,peluquerias y salones de belleza,964600112,-1,m_malospelos@hotmail.com,-1,Onda,-1,-1
PELUQUERIA DE CABALLEROS CRISTIAN,salud y belleza,peluquerias y salones de belleza,964033292,-1,nano271083@gmail.com,-1,Onda,-1,-1
PELUQUERIA VIP PROFESIONAL,salud y belleza,peluquerias y salones de belleza,964602219,-1,patri.10-@hotmail.com,-1,Onda,-1,-1
CENTRO DE FORMACION OLINPIA,servicios,"servicios de formacion (autoescuelas, academias...)",964604727,-1,academiadeestudiosolimpia@gmail.com,www.centrofromacionolimpia.com,Onda,-1,-1
NOU STIL,hogar y decoracion,carpinteria,964603017,-1,noustil@noustil.net,-1,Onda,-1,-1
CLINICA DENTAL DR. BALLESTER,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964770697,-1,onda@newsmile.es,-1,Onda,-1,-1
MONICA BALAGUER PELUQUERIA MIXTA,salud y belleza,peluquerias y salones de belleza,-1,653940029,mbalaguer171@gmail.com,-1,Onda,-1,-1
MRW,servicios,"servicios de transporte (mensajeria, taxis...)",964604261,-1,01104@grupomrw.com,www.mrw.es,Onda,-1,-1
LOGO-ONDA,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,600424521,therpabloelsa@gmail.com,-1,Onda,-1,-1
"LIMPIEZAS ESPADAN, SL",servicios,servicios profesionales,964770506,-1,lespadan@yahoo.es,-1,Onda,-1,-1
LAPIDAS NEBOT,servicios,servicios funerarios,964600474,-1,-1,-1,Onda,-1,-1
AJC CONSTRUCCIONES,servicios,"construccion, instalaciones y mantenimiento",964776387,-1,ajcconstruccion@gmail.com,www.ajcconstruccion.com,Onda,-1,-1
LABORATORIO DE ANALISIS CLINICOS MARIA LUISA CEREZO,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964604654,-1,marialuisacerezo@hotmail.com,-1,Onda,-1,-1
ADMINISTRACIO DE LOTERIA LA AFORTUNADA,tabaco y loterias,loterias y apuestas,964601156,-1,mariapilarripolles@hotmail.es,-1,Onda,-1,-1
INTERSPORT LOYBER,"ocio, deportes y aficiones",material deportivo,-1,607892954,irenelozano8@hotmail.com,-1,Onda,-1,-1
INNOVA FISIOTERAPIA,salud y belleza,"servicios medicos (clinicas, ortopedia...)",964603608,-1,innovafisioterapia@hotmail.com,-1,Onda,-1,-1
IME BON-LLOP,hogar y decoracion,electricidad,964600377,-1,imeinstalaciones@gmail.com,-1,Onda,-1,-1
IMAGINA,servicios,"publicidad, marketing y eventos",964600684,-1,imagina@imaginadisseny.com,www.imaginadisseny.com,Onda,-1,-1
HIDRA BELLESA I BENESTAR,salud y belleza,peluquerias y salones de belleza,964847187,-1,xelohidra@gmail.com,-1,Onda,-1,-1
"GUINOT SELMA, SL",hogar y decoracion,fontaneria,964600737,-1,admin@guinotselma.es,-1,Onda,-1,-1
GRAFIQUES ONDA,servicios,"publicidad, marketing y eventos",964770707,-1,grafonda@grafonda.com,-1,Onda,-1,-1
GRAFICAS CASTAN,servicios,"publicidad, marketing y eventos",964600125,-1,graficascastany@graficascastany.com,www.graficascastany.com,Onda,-1,-1
GABINETE DE BELLEZA LINA,salud y belleza,peluquerias y salones de belleza,-1,639282429,estelabadenes@gmail.com,-1,Onda,-1,-1
ESTETICDEPIL,salud y belleza,peluquerias y salones de belleza,964603933,-1,doricort@hotmail.com,-1,Onda,-1,-1
COQUET@S,salud y belleza,peluquerias y salones de belleza,-1,613519993,noelia.ncv34@gmail.com,-1,Onda,-1,-1
FISIOTERAPIA CARLOS RIBES,salud y belleza,"servicios medicos (clinicas, ortopedia...)",-1,651178886,ribesalmor@gmail.com,-1,Onda,-1,-1
TONI VIDA FOTOGRAFOS,"informatica, imagen y sonido",fotografia,964771787,-1,fotografo@tonivida.com,ww.tonivida.com,Onda,-1,-1
FACSA,servicios,servicios profesionales,964605400,-1,onda@facsa.com,facsa.com/municipios/onda,Onda,-1,-1
CENTRO DE EDUCACION INFANTIL  BARRUFETS,servicios,"servicios de formacion (autoescuelas, academias...)",-1,650346909,barrufetsonda@gmail.com,www.escolainfantilbarrufets.blogspot.com.es,Onda,-1,-1
MATEU AUTOMOCION,vehiculos,mantenimiento y reparacion de vehiculos,964602591,-1,info@mateuautomocion.com,www.mateuautomocion.com,Onda,-1,-1
"PELUQUERIA ESTILOS EVA, S.L.",salud y belleza,peluquerias y salones de belleza,964771161,-1,estiloseva.z@gmail.com,-1,Onda,-1,-1
ENTEP BOX,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,677435411,entepbox@gmail.com,-1,Onda,-1,-1
ELECTRICA GARCIA VAZQUEZ,hogar y decoracion,electricidad,964054173,-1,garciavazquezelectricidad@gmail.com,-1,Onda,-1,-1
"MOLMAR CONSTRUCCIONES 2010, SL",finanzas y gestion,servicios inmobiliarios,-1,619277191,jmolinarubio@hotmail.com,-1,Onda,-1,-1
"CONSULTORA ONDENSE, SL",finanzas y gestion,gestorias-asesorias,964771000,-1,consultoraondense@gmail.com,-1,Onda,-1,-1
"CLINICA VETERINARIA EL MANESCAL, SL","flores, jardineria y animales",clinicas veterinarias,964770967,-1,manescal@hotmail.com,www.veterinaria-elmanescal.com,Onda,-1,-1
