Nombre,URL,Categoría,Subcategoría,Dirección,Tlf Fijo,Tlf Móvil,Mail,Mail Genérico,Mail Dominio,Web,Certificado,WordPress,Versión WP,Cuerpo Mail Hecho,Puntuación,Cuerpo Mail,Localidad
ARMERIA MACARIO,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/armeria-macario,"ocio, deportes y aficiones",material deportivo,-1,964710310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
CEI PIPOS,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/cei-pipos,servicios,"servicios de formacion (autoescuelas, academias...)",-1,-1,685110926,piposcentroinfantil@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Segorbe
Guarderia Sonia,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/guarderia-sonia,"flores, jardineria y animales","floristeria, jardineria y productos agricolas",-1,-1,634253664,sonias@segorbe.es,no,segorbe,-1,-1,-1,-1,-1,-1,-1,Segorbe
EL TALLER LA COSTURERA,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/el-taller-costurera-2,servicios,compostura y arreglo ropa,-1,-1,605520753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
VISION & CO SEGORBE,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/vision-co-segorbe-2,salud y belleza,opticas,-1,964710026,-1,-1,-1,-1,www.visioncosegorbe.com,-1,-1,-1,-1,-1,-1,Segorbe
AGUAMARINA JOYERIAS,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/agua-marina-joyerias,joyeria - relojeria,"joyerias, relojerias, compra-venta de oro",-1,964634731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
AGENCIA INMOBILIARIA EMILIO GARCIA BLAY,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/agencia-inmobiliaria-emilio-garcia-blay-2,finanzas y gestion,servicios inmobiliarios,-1,964132062,-1,emiliogarciablay@icacs.com,no,icacs,-1,-1,-1,-1,-1,-1,-1,Segorbe
CAPRICHO/MACU MACU,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/macu-macu-repre-y-distrib-s-l,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
LAPIDAS SANZ,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/lapidas-sanz-2,servicios,servicios funerarios,-1,964711490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
LA JAMONERIA,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/la-jamoneria,alimentacion,carnes / embutidos / huevos,-1,964710173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
Academia IN@,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/academia-in,servicios,"servicios de formacion (autoescuelas, academias...)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Segorbe
GONZALO OPTICOS,https://segorbe.comercioscomunitatvalenciana.com/es/comercios/view/optimil-segorbe-2,salud y belleza,opticas,-1,964710804,-1,gonzaloopticos@gmail.com,si,gmail,www.facebook.com/GonzaloOpticos/,-1,-1,-1,-1,-1,-1,Segorbe
MINT,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/mint-2,hogar y decoracion,decoracion e interiorismo,-1,-1,651586433,albeta-11@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
PETIT CANESU,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/petit-canesu,moda y complementos,moda infantil y puericultura,-1,-1,625946698,rosetadrago@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
FLOWERING,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/flowering,"flores, jardineria y animales","floristeria, jardineria y productos agricolas",-1,-1,644983298,peniscola@flowering.es,no,flowering,-1,-1,-1,-1,-1,-1,-1,Peniscola
REGALOS LLAYZA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/regalos-llayza,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,605413202,capassino@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA TENDA DELS PALMITOS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-tenda-palmitos,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,651470285,jawira37@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
PELUQUERIA NICOL'S,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/peluqueria-nicos,salud y belleza,peluquerias y salones de belleza,-1,-1,600210080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
GRAN BAZAR CHINO MODA Y COMPLEMENTOS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/gran-bazar-china-3,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
NAVY  beachwear/woman,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/navy-beachwearwoman,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
ALGO BONITO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/algo-bonito,moda y complementos,moda y complementos en general,-1,-1,633888984,mariadragoalbiol@yahoo.com,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA FLECA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-fleca,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,666446036,laflecapeniscola@gmail.com,si,gmail,artesanialafleca.com,-1,-1,-1,-1,-1,-1,Peniscola
LA BARBERIA DE FIDEL,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-barberia-fidel,salud y belleza,peluquerias y salones de belleza,-1,964042119,642295243,labarberiadefidel@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
EDUARDO ORTIZ PELUQUEROS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/eduardo-ortiz-peluqueros,salud y belleza,peluquerias y salones de belleza,-1,964880120,-1,edibestilo@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
SKANDIA  INMOBILIARIA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/skandia-inmobiliaria,finanzas y gestion,servicios inmobiliarios,-1,964842569,617913304,josemaria.bautista@skandiainmobiliaria.com,no,skandiainmobiliaria,-1,-1,-1,-1,-1,-1,-1,Peniscola
AUTOESCUELA ALEJANDRO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/autoescuela-alejandro,servicios,"servicios de formacion (autoescuelas, academias...)",-1,964489226,659009009,alexandraczw@yahoo.com,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Peniscola
RUDIHER SHOES,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/rudiher-2,moda y complementos,"zapatos, bolsos y complementos",-1,964480661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
CALZADOS BRANCH,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/calzados-branch,moda y complementos,"zapatos, bolsos y complementos",-1,-1,639965512,MERCEDESBRANCHAT@GMAIL.COM,no,GMAIL,-1,-1,-1,-1,-1,-1,-1,Peniscola
INORA inmobiliaria,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/inora-inmobiliaria,finanzas y gestion,servicios inmobiliarios,-1,964489568,-1,INORA@INORA.ES,no,INORA,HTTP://WWW.INORA.ES,-1,-1,-1,-1,-1,-1,Peniscola
ARTICULOS PLAYA - ESTAMPACION CAMISETAS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/articulos-playa-estampacion-camisetas,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,673406771,SACOTALIVIA44@YAHOO.ES,no,YAHOO,-1,-1,-1,-1,-1,-1,-1,Peniscola
GABALC GASPAR BRAU INMOBILIARIA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/gabalc-gaspar-brau-inmobiliaria,finanzas y gestion,servicios inmobiliarios,-1,-1,601278973,J.LUC@GABALC.COM,no,GABALC,-1,-1,-1,-1,-1,-1,-1,Peniscola
TALUD,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/talud,moda y complementos,moda y complementos en general,-1,-1,722152263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
PELUQUERIA TRENZAS AFRICANAS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/peluqueria-trenzas-africanas,salud y belleza,peluquerias y salones de belleza,-1,-1,631646138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
PINCELHADAS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/pincelhadas,moda y complementos,moda y complementos en general,-1,-1,691207938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA CASA DE LOS TOMATES,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-casa-tomates,alimentacion,frutas y verduras,-1,-1,687466834,lacasadelostomates@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
SOUVENIRS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/souvenirs,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,964480383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
BUBBLE IN,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/bubble-in,alimentacion,pan y pasteleria,-1,-1,-1,CONTACTOBUBBLEIN@GMAIL.COM,no,GMAIL,-1,-1,-1,-1,-1,-1,-1,Peniscola
LIHO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/liho,moda y complementos,moda mujer,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
ARTESANIA CARMEN,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/artesania-carmen-3,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,687213127,artesaniacarmenpeniscola@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
ARTESANIA CARMEN,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/artesania-carmen-2,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,687213127,artesaniacarmenpeniscola@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA COLADA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-colada-5,servicios,lavanderias,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
AREENA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/areena,moda y complementos,moda mujer,-1,-1,-1,laurablascoiglesias@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA TIENDA DE VIKY,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-tienda-viky,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,616824915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
LAURA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/laura-3,moda y complementos,"zapatos, bolsos y complementos",-1,-1,642465484,andrealaurabal@yahoo.com,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Peniscola
NUC CREATIVE SHOP,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/nuc-creative-shop,hogar y decoracion,manualidades y bellas artes,-1,-1,659890715,nuc.utopiacreativa@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
MAIKA'I,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/maikai,moda y complementos,moda y complementos en general,-1,964480062,-1,modas.maika.i@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
BAZAR MODA INGLESA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/badr-drnani,moda y complementos,moda y complementos en general,-1,964480687,698426104,badrdarnnani@g.mail.com,no,g,-1,-1,-1,-1,-1,-1,-1,Peniscola
BICI ESTACIO PENISCOLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/biciestacio-peniscola,"ocio, deportes y aficiones",material deportivo,-1,964489094,-1,biciestaciopeniscola@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
BEAT PENISCOLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/beat-peniscola,"ocio, deportes y aficiones","gimnasios, boleras y otros centros deportivos",-1,964482273,625505625,INFO@OFERTASCOSTAAZAHAR.COM,no,OFERTASCOSTAAZAHAR,-1,-1,-1,-1,-1,-1,-1,Peniscola
THE ORIGINALS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/the-originals,moda y complementos,moda hombre,-1,-1,636596442,-1,-1,-1,theoriginalspeniscola.com,-1,-1,-1,-1,-1,-1,Peniscola
CLAREL,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/clarel-6,drogueria - perfumeria,drogueria y productos de limpieza,-1,-1,620281958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
ROSE INJOY,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/rose-injoy,salud y belleza,peluquerias y salones de belleza,-1,-1,693958086,jplardat@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
ORTMAR-FRUIT,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/ortmarfruit,alimentacion,frutas y verduras,-1,-1,689789014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
RUDIHER,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/rudiher,moda y complementos,moda mujer,-1,964480661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
alQuilame PENISCOLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/alquilame-peniscola,finanzas y gestion,servicios inmobiliarios,-1,964046735,691207140,alquilamepeniscola@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
VENT,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/vent,moda y complementos,moda y complementos en general,-1,-1,699407750,GESTALT_SER@YAHOO.ES,no,YAHOO,-1,-1,-1,-1,-1,-1,-1,Peniscola
BOUNTY THE CANDY SHOP,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/bounty-candy-shop,alimentacion,alimentacion en general,-1,-1,964481125,BEKIM@HOTMAIL.ES,no,HOTMAIL,-1,-1,-1,-1,-1,-1,-1,Peniscola
SOUVENIRS BERTO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/souvenirs-berto,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,678750720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
REGALOS LUCIA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/regalos-lucia,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,642906834,regaloslucia@yahoo.com,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA GALLINETA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-gallineta,moda y complementos,moda y complementos en general,-1,-1,626447801,hola@lagallinetaonline.com,no,lagallinetaonline,www.lagallinetaonline.com,-1,-1,-1,-1,-1,-1,Peniscola
MASERK PISCINES,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/maserk-piscines,servicios,servicios profesionales,-1,964743670,-1,info@maserkpiscines.com,no,maserkpiscines,-1,-1,-1,-1,-1,-1,-1,Peniscola
PASTELERIA DULCE MARIA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/pasteleria-dulce-maria,alimentacion,pan y pasteleria,-1,-1,676684035,sorayarey699@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
CAPRITXOS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/capritxos-4,alimentacion,alimentacion en general,-1,-1,642772153,marquezgraciav@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
VENTA Y REPARACION INFORMATICARMATICA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/informatica-y-reparacion-juan-ramon,"informatica, imagen y sonido",informatica y consolas,-1,-1,689170914,JRAMONVP1@HOTMAIL.COM,no,HOTMAIL,-1,-1,-1,-1,-1,-1,-1,Peniscola
PANADERIA -PASTELERIA LA MARSELA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/panaderia-pasteleria-marsela-2,alimentacion,pan y pasteleria,-1,964460494,671518884,panaderia@lamarsela.com,no,lamarsela,-1,-1,-1,-1,-1,-1,-1,Peniscola
DONA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/dona-2,moda y complementos,moda y complementos en general,-1,-1,646133900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA CASETA DE FUSTA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-caseta-fusta,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,635460718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
Ma JESUS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/m-jesus,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,964480327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
INDICO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/indico,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA CENTRAL,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-central,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,964489919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
LA MONA LISA PENISCOLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/la-mona-lisa-peniscola,moda y complementos,moda y complementos en general,-1,964041193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
FERRETERIA LLEIXA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/ferreteria-lleixa,hogar y decoracion,ferreteria,-1,964481322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
MERCADONA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/mercadona-74,alimentacion,supermercados,-1,964482256,-1,-1,-1,-1,www.mercadona.es,-1,-1,-1,-1,-1,-1,Peniscola
CENTRO DE ESTETICA CARMEN AZANON,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/carmen-azanon-estetica,salud y belleza,peluquerias y salones de belleza,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
WABE PENISCOLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/wabe-peniscola,moda y complementos,moda y complementos en general,-1,964919127,-1,mundowabe@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
MARROQUINERIA CUERO NATURAL I,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/marroqueria-cuero-natural-ii,hogar y decoracion,"artesania, ceramica, regalos y bazar",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
PELUQUERIA UNISEX ANA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/peluqueria-unisex-ana-2,salud y belleza,peluquerias y salones de belleza,-1,964467750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
EL RACONET DEL MON,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/el-raconet-mon,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
EL BRICO DE PACO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/el-brico-paco,hogar y decoracion,material de construccion,-1,964480139,-1,-1,-1,-1,www.bricodepaco.com,-1,-1,-1,-1,-1,-1,Peniscola
EL BARBERO DE SEVILLA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/el-barbero-sevilla,salud y belleza,peluquerias y salones de belleza,-1,964481263,-1,edibestilo@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
YOLANDA ABANICOS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/yolanda-abanicos,"papeleria, libreria y quioscos","papeleria, libreria, prensa y quioscos",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
HELADERIA LA PRUNA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/heladeria-pruna,hosteleria y turismo,heladeria-horchateria,-1,964489344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
PANADERIA AMELIE,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/panaderia-amelie,alimentacion,pan y pasteleria,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
TOT EN SERVEIS INMOBILIARIS,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/tot-serveis-inmobiliaris,moda y complementos,moda y complementos en general,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
FAUTOR,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/fautor,finanzas y gestion,servicios inmobiliarios,-1,964489192,-1,-1,-1,-1,www.fautor.es,-1,-1,-1,-1,-1,-1,Peniscola
MODA BANO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/moda-bano,moda y complementos,"zapatos, bolsos y complementos",-1,-1,693974855,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
BAZAR MULTIPRECIO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/bazar-multiprecio-2,moda y complementos,"zapatos, bolsos y complementos",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
TAHIRI CB,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/tahiri-cb,moda y complementos,moda y complementos en general,-1,-1,-1,abdtahiri@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
HELADERIA BRISA DEL MAR,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/heladeria-brisa-mar,hosteleria y turismo,heladeria-horchateria,-1,-1,-1,totisa2005@hotmai.com,no,hotmai,-1,-1,-1,-1,-1,-1,-1,Peniscola
DOLORES CORTES,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/outlet-dolores-cortes,moda y complementos,moda mujer,-1,964481755,-1,info@dolorescortesonline.com,no,dolorescortesonline,www.dolores-cortes.com,-1,-1,-1,-1,-1,-1,Peniscola
RESIDENCIAL GAYA S.L- CADAVM,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/residencial-gaya-sl-cadavm,servicios,"publicidad, marketing y eventos",-1,964480106,-1,cadavm@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
360o SURF&STREET WEAR,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/360-surf-street,moda y complementos,moda y complementos en general,-1,-1,620251666,ventas@360shop.es,no,360shop,-1,-1,-1,-1,-1,-1,-1,Peniscola
GEMA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/gema-2,moda y complementos,moda y complementos en general,-1,-1,650319391,gemacabanes@hotmail.com,si,outlook/hotmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
BAR CINCUANTA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/bar-cincuanta,alimentacion,alimentacion en general,-1,964481977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Peniscola
DISDAIN,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/disdain,moda y complementos,moda y complementos en general,-1,-1,665021389,marialloar@gmail.com,si,gmail,-1,-1,-1,-1,-1,-1,-1,Peniscola
ZANE ESTUDIO,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/zane-estudio,"informatica, imagen y sonido",fotografia,-1,96448236,-1,info@zanestudio.es,no,zanestudio,-1,-1,-1,-1,-1,-1,-1,Peniscola
GUANABANA,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/geladeria-mel-i-taronja,moda y complementos,moda y complementos en general,-1,-1,-1,jordipeniscola@yahoo.es,si,yahoo,-1,-1,-1,-1,-1,-1,-1,Peniscola
BANCO SABADELL CAM,https://peniscola.comercioscomunitatvalenciana.com/es/comercios/view/banco-sabadell-cam,finanzas y gestion,entidades financieras,-1,964481504,-1,-1,-1,-1,www.bancsabadell.com,-1,-1,-1,-1,-1,-1,Peniscola
